ALL_Uniq,Name_USGSO,Shape_Leng,IslandArea,Population,Population_density,evi,wind_power,wind_std,offshore_wind_potential,gdp_2019,ec_2019,geothermal_potential,hydro_potential,mean_temperature,total_precipitation,hdd,cdd,solar_power,solar_seas_ind,urban_area,urban_area_rel,res_area,elevation_max
275949,Mocha,50313.874219,51.0051038904,260,5.09752907392737,4541.1197213634705,445.83913958932703,0.18843684829566446,27.72901255772463,4.861414432525635,750558.0625,94.0,1285091.0,13.012849807739258,0.9683563818689436,1701.4595108032227,0.0,4.1343207359313965,2.7454206943511963,0.0,0.0,94.67577721098613,404.0
275950,Santa Maria,44180.8661408,30.9713650297,2066,66.70677892365444,3253.432017601076,556.6062215873009,0.43969581603094954,14.62151890819909,2.818744659423828,416075.0625,0.0,49055.0,13.060678246322425,0.6817444656975566,1713.8800994873054,0.0,4.554292678833008,2.5325818061828613,0.0,0.0,40.487336307684366,97.0
275951,Quiriquina,15370.5287996,4.15091014157,338,81.42792507480256,3005.9927450471296,265.3688535140724,0.3864298488361956,16.803420329774134,0.24543358385562897,,126.0,0.0,13.243972778320312,0.6702227657660842,1579.0736236572266,0.0,4.441999435424805,2.409543752670288,0.0,0.0,28.14633914829131,150.0
275961,Puna,235253.433625,831.108191631,7688,9.250299873609428,3400.112061736759,45.97450185701025,0.7546248610419439,0.0,77.27265930175781,3890490.75,0.0,1136158.0,23.976499865045128,1.3034711509079449,0.0,807.4577517722967,3.5806243419647217,1.3414057493209839,0.0,0.0,36.38862703769703,269.0
275962,Jambelli,32070.2989465,24.9183571172,498,19.98526618981046,1443.897816307398,4.8331806572653075,0.6928435907691325,0.0,60.753448486328125,3066477.75,0.0,0.0,24.077670787526017,0.9268541228624859,0.0,902.4973417009629,3.6596174240112305,1.3776158094406128,0.02200004921244546,0.0888427338276748,11.91163535429599,41.0
275963,Tembleque,43726.925338,37.5655381566,525,13.975575108532318,1861.31618568325,5.961613425382475,0.6502381814443059,0.0,10.952444076538086,552815.1875,0.0,0.0,24.382387286193932,0.7994270950148348,0.0,939.0379419326782,3.8351526260375977,1.308752417564392,0.0,0.0,81.27544403112653,49.0
275964,Sombrero,38528.6469365,22.2681022052,223,10.01432443344568,1498.4625402118688,5.961613425382475,0.6502381814443059,0.0,3.2755253314971924,165329.328125,0.0,0.0,23.639110550217936,0.5821345234289765,0.0,703.4914016723633,3.957124710083008,1.2897024154663086,0.0,0.0,51.50270652917506,34.0
275968,Huacas,25977.7874577,15.8325275832,347,21.916904813619528,1765.7249492420185,4.987905245701902,0.6532105733275468,0.0,4.484957695007324,226374.4375,0.0,0.0,24.45869763692218,0.8304688909556717,0.0,976.7995910644531,3.7385754585266113,1.341428518295288,0.0,0.0,51.068583517962004,33.0
275969,Puna Vieja Chico,13236.1169819,7.61161518765,158,20.757749321899272,2193.4634545959084,65.65671946517138,0.683250923777788,0.0,1.2606738805770874,63631.43359375,0.0,0.0,23.657688776652037,1.3130747547838837,0.0,718.6161270141602,3.5751054286956787,1.3690576553344727,0.0,0.0,33.81591245135778,20.0
275970,Barbascal,17194.9027287,7.3547494794,121,16.451953984144566,1741.0780012485147,65.65671946517138,0.683250923777788,0.0,1.2595170736312866,63573.04296875,0.0,0.0,23.657688776652037,1.3130747547838837,0.0,718.6161270141602,3.5910587310791016,1.3521215915679932,0.0,0.0,45.58480149787727,18.0
275972,Mondragon,67041.4856899,99.2218358706,557,5.61368367267877,2657.844304682979,5.0109120438546135,0.795177322337318,0.0,6.97578763961792,347206.5625,0.0,106872.0,25.222392353252815,1.6638288200338138,0.0,1285.2291979789734,3.5637853145599365,1.3274908065795898,0.0,0.0,27.268542398260703,51.0
275982,Orosco,48969.4979238,30.0179537323,382,12.725717529138548,3045.854149121865,5.047994191317558,0.7159323355854912,0.0,10.189257621765137,514294.0625,0.0,9636.0,25.42937307276378,2.0449975984890694,0.0,1454.2792316783573,3.771841049194336,1.2155407667160034,0.0,0.0,25.082454991296828,31.0
275986,Malabrigo,26737.2200915,19.8766533968,154,7.747783136611565,3624.704111490448,6.535634735478782,0.740355709588607,0.0,6.482724189758301,327209.90625,0.0,0.0,25.439814160110075,2.15337046678178,0.0,1463.7392654418945,3.710204839706421,1.2435210943222046,0.0,0.0,11.328905837415231,20.0
275992,Baltra,27497.5092224,25.8298191031,522,20.209200765844756,948.1039699883271,57.382105926363145,0.4535912924821376,0.6506660182186963,0.8719733357429504,44012.10546875,0.0,0.0,23.49946550867344,0.1729484354145825,0.0,673.1177520751953,4.676187515258789,1.2735224962234497,0.0,0.0,19.758436140201074,69.0
276010,San Jose,51270.7031794,44.7683913455,143,3.1942179672349114,5851.7672822685745,94.60153184294826,0.7976881002026538,0.40646900893365273,4.810291290283203,595088.125,0.0,220752.0,26.517225263132616,2.536552500507484,0.0,2003.4995056152372,4.214682579040527,1.6380376815795898,0.0,0.0,11.646940139076431,146.0
276011,Rey,160585.665403,243.771231416,973,3.9914472037906634,5592.752440819848,69.93012512048995,0.8733067407430779,0.0737709271945525,42.24690246582031,5328745.0,0.0,6154761.0,26.761239347259448,2.4467120833195204,0.0,2101.490907875897,4.0993242263793945,1.591701626777649,0.0,0.0,64.1194406982503,230.0
276012,Pedro Gonzalez,27930.4102709,15.0757880683,409,27.129593368323352,5465.005510743093,88.90707005592616,0.763779857373362,0.6229030702972812,1.4640014171600342,189346.25,0.0,0.0,26.525524139404297,2.491084441076964,0.0,2006.521842956543,4.2531514167785645,1.6197075843811035,0.0,0.0,10.311701846140327,118.0
276025,Taboga,13637.5669042,5.87881511307,839,142.7158336949063,4625.103691387089,33.116947743269805,0.7611031006850416,1.9635540882599174,1.408251166343689,182135.78125,0.0,0.0,26.870625178019225,2.2515920721925795,0.0,2143.3437576293945,4.206000328063965,1.4542462825775146,0.0,0.0,24.77347576642726,305.0
276026,Otoque,9190.09905276,2.62936144708,273,103.82749024603531,4385.193892297484,39.27898142773865,0.8365003475354399,1.9635540882599174,,,0.0,0.0,26.753731409708678,1.8427420342341065,0.0,2100.4830322265625,4.320444107055664,1.5346578359603882,0.0,0.0,20.988436050299008,198.0
276027,Coiba,171735.137802,503.061849965,104,0.20673402287856987,5542.0556097241215,31.485630803490416,0.9339089066768664,0.0,89.3041000366211,11387826.0,0.0,96387100.0,26.92074874257554,3.1967080150831664,0.0,2161.635741518249,3.997138500213623,1.6551764011383057,0.0,0.0,0.0,431.0
276029,Cebaco,69870.2938854,79.7025718591,331,4.152940015350436,5535.119706484624,21.586529443082625,1.0507050959137314,0.0,10.666295051574707,1352473.25,0.0,1212381.0,26.988763064924967,2.834368223066641,0.0,2180.81198447091,4.155688285827637,1.5876864194869995,0.0,0.0,90.84830304355629,351.0
276030,Leones,19622.6930392,14.1345606821,184,13.017737454904948,5036.55899810521,17.094861442221845,1.224968775189138,0.0,1.04571533203125,135247.3125,0.0,28908.0,26.92055596298286,2.826063144253567,0.0,2177.0121307373047,4.2088212966918945,1.5159209966659546,0.0,0.0,0.0,190.0
276031,Gobernadora,13132.6216975,7.93954560309,254,31.991755283973113,5425.532601672842,17.094861442221845,1.224968775189138,0.0,,,0.0,0.0,26.967164357503236,,,,4.212833404541016,1.5698212385177612,0.0,0.0,13.130630260499721,213.0
276042,Paridas,31700.7241285,14.4632721869,100,6.914064722544201,5318.0914142201555,4.260127396047347,0.6726283889083562,0.0,0.8365722894668579,108197.84375,0.0,10511.0,27.448798497517885,2.7251638614106923,0.0,2351.1337127685547,4.428194046020508,1.4411380290985107,0.0,0.0,0.0,112.0
276044,Chalapa,61204.5927212,40.0108922147,109,2.7242581698778867,4789.013509586163,2.6870316684012283,1.0562495329352084,0.0,3.137146472930908,405741.96875,0.0,386311.0,26.44378755058125,3.1445567420719622,0.0,1887.5790748596191,4.450850963592529,1.426025152206421,0.0,0.0,37.013003476051516,109.0
276050,Chira,43152.4055818,41.8588399957,1594,38.08036725728055,4797.506477613049,6.572703184819678,1.182055011598219,0.0,6.059038162231445,677729.125,0.0,123516.0,27.49302355448407,1.7290095258504152,0.0,2366.1245193481445,4.614439010620117,1.4276963472366333,0.0,0.0,56.576602751130444,259.0
276053,Caballo,14188.4341516,3.60003205331,200,55.55506091011405,3159.4281407561307,3.6961025207927514,0.6149407599953257,0.0,,,0.0,0.0,26.7016359152546,2.495975627563894,0.0,2084.1958770751953,4.5879998207092285,1.4395010471343994,0.0,0.0,59.065547401464556,182.0
276054,San Lucas,12579.662275,4.50051261299,251,55.771424631836204,4374.029929860683,2.97795424715472,0.73215381666167,0.0,0.17182715237140656,20949.939453125,24.0,0.0,26.713371912638365,2.495975627563894,,,4.63100004196167,1.4199455976486206,0.0,0.0,0.0,0.0
276057,Meanguera del Golfo,21601.453931,16.589496801,1937,116.76062410062006,4679.175549177814,29.253181984059935,0.9621651242227353,0.0045486503722126275,3.00985050201416,349312.375,0.0,0.0,28.26660474141437,1.667729191482067,0.0,2653.2512969970703,5.004090785980225,1.3373891115188599,0.0,0.0,39.78437734695343,497.0
276058,Conchaguita,12933.0101035,8.61967745127,391,45.36132612971395,4384.474978164606,16.20958990682979,1.0195961225390209,0.0045486503722126275,0.4637487828731537,62302.05078125,0.0,0.0,28.537932708722053,1.455165863968432,0.0,2753.8676834106445,5.006400108337402,1.3179655075073242,0.0,0.0,31.97099527988147,504.0
276059,Tigre,21668.5643497,23.6941105683,6061,255.80196321481347,4769.100406378155,15.31585546161712,0.9688891251070482,0.0,3.130586862564087,607879.6875,0.0,0.0,28.823527654012025,1.4203528547659516,0.0,2856.313232421875,4.990071773529053,1.3169132471084595,0.0,0.0,64.69882645937271,786.0
276060,Punta Zacate,13965.8500362,5.22007053748,678,129.88330236765458,4147.550124743322,5.480120058242287,1.0341076894620218,0.0045486503722126275,0.23187439143657684,31151.025390625,0.0,0.0,28.545449008630214,1.3525350335985422,0.0,2737.40283203125,5.014124870300293,1.3031623363494873,0.0,0.0,40.91812096987834,185.0
276071,Maria Madre,57596.6867041,142.74310046,6838,47.90424180197886,4163.027794051695,77.86536847535214,0.5138131029323139,0.0,87.12055969238281,10970530.0,485.0,0.0,25.743455251057924,0.5231671200599521,0.0,1510.6049270629883,4.835689544677734,1.4137914180755615,0.0,0.0,48.0029570925067,639.0
276075,Altamura,101783.387922,85.0284813227,145,1.7053109469249033,1968.9567209774048,24.469387949247565,0.4055618437344048,0.0,6.367025852203369,821876.25,0.0,0.0,24.68119338245259,0.5027186992811039,0.0,1390.1316909790037,5.059475421905518,1.2384111881256104,0.0,0.0,0.4138207047722915,21.0
276076,Talchichilte,117721.227673,131.885152452,146,1.1070237800508829,2757.163775256924,21.585689879396334,0.38919977231261643,0.0,19.631671905517578,2659011.0,0.0,0.0,24.679308393227927,0.5078595248858768,0.0,1385.4677891634,5.021183013916016,1.2600164413452148,0.0,0.0,0.0,22.0
276097,San Marcos,29170.6220293,29.1843095589,542,18.571623183551125,911.1107829654245,57.52003424825896,0.8027457326167015,0.21665117987999977,12.355059623718262,1508904.5,103215.4,0.0,23.70774677192827,0.14763357094489038,71.95124053955078,1374.9625549316406,5.244965553283691,1.2735278606414795,0.0,0.0,4.507288721640544,257.0
276117,Natividad,18672.5134687,7.78268108261,452,58.077672103251246,912.6565941783621,267.7169803406427,0.27035822665567194,7.6885095070430935,,,0.0,0.0,18.31538200378418,0.09303239011205733,22.279464721679688,2.5536041259765625,5.230082988739014,1.304125189781189,0.0,0.0,95.89945827566815,158.0
276127,Angel,8942.32031456,3.08741682393,124,40.16302529638979,2686.1765749913247,33.20925341570937,0.4306427499106596,5.440974519766588,,,0.0,0.0,14.5101426442464,0.6403056625276804,1181.1188507080078,5.5468902587890625,4.650727272033691,1.9853101968765259,0.0,0.0,0.0,235.0
276128,Treasure,11147.4107295,2.36018887857,2117,896.9621114741698,1244.0236934750178,51.344111708546585,0.3690192348747484,3.8807520233125703,,,0.0,0.0,14.5101426442464,0.6403056625276804,1181.1188507080078,5.5468902587890625,4.690727233886719,1.9359967708587646,0.0,0.0,36.76891507651435,103.0
276145,Vashon,102542.607481,94.9899428388,9629,101.36862611172029,3747.3918105609346,16.394618535921516,0.4172149637018743,0.13324992522999995,405.369140625,82993336.0,0.0,1420870.0,12.005795322336724,1.2680351270382548,2247.838189829957,3.2860696212104585,3.362825393676758,3.778461217880249,0.0,0.0,15.025342989972984,168.0
276148,Anderson,31825.6682532,21.0834242127,916,43.44645304097378,3407.0947464848855,11.745562303060735,0.3452299488732009,0.0,19.288284301757812,4127182.0,0.0,0.0,12.166553497314453,1.2820192091166973,2201.445587158203,7.522705078125,3.3219151496887207,3.948460578918457,0.0,0.0,11.109984513517713,118.0
276150,Lumni,35482.2421665,23.8406952048,791,33.178562672146526,3379.280167865685,36.710809976616375,0.5566407377626299,0.5627691667485959,1.664766788482666,309697.21875,0.0,0.0,10.48714574178058,1.579965811688453,2636.721908569336,0.0,3.434875011444092,4.3261027336120605,0.0,0.0,64.24933761478655,528.0
276153,Orcas,138753.359215,149.899511994,5999,40.020143629554454,3625.7662307564347,131.16359650999564,0.615125984476648,0.6044875391237133,38.2436408996582,8037905.5,0.0,6365887.0,10.504139318470209,1.355082537486361,2631.715782165533,0.0,3.4555561542510986,4.393794059753418,0.0,0.0,0.0,738.0
276154,San Juan,120557.178905,145.543856766,8791,60.40103784066849,3670.0478810339887,128.94843796853277,0.6171425484045692,0.9154887282061576,135.2708282470703,28655642.0,0.0,2054216.0,10.515012646343678,1.145695558413198,2632.204572732095,0.0,3.6019060611724854,4.134792804718018,0.0,0.0,0.0,340.0
276155,Lopez,120627.205801,77.8286347082,2574,33.07266033447204,3556.040396697901,130.30601724125236,0.6240282733419082,0.640499974798127,11.723673820495605,2521856.75,0.0,262800.0,10.404463054171856,1.155652510136133,2692.5761367797886,0.0,3.5670552253723145,3.997051477432251,0.0,0.0,26.923363488627487,175.0
276156,Shaw,43698.5011674,19.9265306133,218,10.940188446778363,3631.326715573199,129.5149098952791,0.6200129096751409,0.6136598698992344,1.6180365085601807,281193.03125,0.0,0.0,10.503215646986746,1.3623089673928916,2631.977096557617,0.0,3.5392541885375977,4.152591228485107,0.0,0.0,0.0,136.0
276158,Decatur,25058.3761169,9.1183655643,168,18.424354541975095,3591.5593081108627,130.6769238592688,0.6451624340819667,0.5976047854654827,,,0.0,0.0,10.481716886012634,1.3623089673928916,2631.977096557617,0.0,3.518275737762451,4.0802130699157715,0.0,0.0,0.0,183.0
276160,Sidney,26236.3837456,9.64946195511,114,11.814130210610323,3438.884722631704,18.161184491645624,0.5294742441730019,0.4246289701015191,0.08221356570720673,32731.748046875,0.0,0.0,10.682359059651674,1.2332376893609762,2682.5363693237305,4.516426086425781,3.5534000396728516,4.233950614929199,0.0,0.0,8.557028207107455,95.0
276169,Saturna,46701.2153122,32.2734447954,1106,34.269660614526046,3548.754761721266,57.35211461669923,0.7259177676882611,0.16872662304659464,0.7265650033950806,289267.90625,0.0,0.0,11.614835103352846,1.3196921551134437,2353.7000885009766,7.242118835449219,3.5067765712738037,4.655436992645264,0.0,0.0,16.21627468198616,429.0
276170,Mayne,38612.8873387,23.8785173788,976,40.873559464228684,3572.429910884,31.78858766415331,0.7127741867570799,0.17280239330179314,2.061492681503296,720612.4375,0.0,0.0,11.603114775124311,1.3037319905124605,2401.806983947754,12.352767944335938,3.4800291061401367,4.442986965179443,0.0,0.0,64.26316362420576,261.0
276171,Pender,62569.129254,36.6426328333,1543,42.10941956653716,3560.204311015491,49.48626746913486,0.6825177553835106,0.26231180041592617,2.8160815238952637,1054414.75,0.0,0.0,11.421157144160759,1.278933961347987,2421.71544156756,7.10311780657085,3.508410930633545,4.424015522003174,0.0,0.0,99.98781872276615,246.0
276173,Salt Spring,124540.721186,186.752039935,11567,61.93774378060852,3765.2032615823346,7.273384480081847,0.5343378616734563,0.6125335297488601,49.93483352661133,18298354.0,0.0,9870759.0,11.22702649511507,1.3464411905733868,2528.569773329066,12.07018336843936,3.397343397140503,4.328180313110352,0.0,0.0,75.04143828005981,703.0
276184,Galliano,66187.7009364,59.3707019422,800,13.474659618793716,3792.730914849083,23.101688118216316,0.6886751064379029,0.2331641117744007,2.2472198009490967,850184.5,0.0,74458.0,11.477190654943172,1.337998059789904,2465.0466842651344,13.133325750177548,3.447810411453247,4.474240303039551,0.0,0.0,3.293085709016409,318.0
276185,Gabriola,51235.1625189,53.8537274703,4357,80.90433484669856,3764.0318265707447,20.439643771573046,0.572361603395285,0.2619755977746481,27.743196487426758,10876304.0,0.0,402084.0,10.643838645655649,1.8018612521409523,2668.3552969360385,1.642005920410142,3.4160687923431396,4.43756628036499,0.0,0.0,10.744257155802861,195.0
276186,Thetis,43774.1728532,21.5640377422,1010,46.83723948523186,3633.2799787567455,2.222936680634796,0.45330063607418597,0.18444816089999416,0.838344395160675,222513.78125,0.0,0.0,11.225801094936287,1.5016034960069442,2546.0487228393536,12.486796569824207,3.406428813934326,4.319816589355469,0.0,0.0,9.425826057355845,170.0
276190,Anvil,18888.3763594,9.08604790549,118,12.986944513984092,3204.3137624865662,2.6984795911439527,0.5261338432818441,0.16056429113343684,0.27944809198379517,66754.1328125,735.0,0.0,6.606538136800111,3.067362755537033,4127.581161499023,0.0,3.124037027359009,4.375539302825928,0.0,0.0,8.1065350269587,750.0
276191,Gambier,93165.8380758,69.3940546684,717,10.332297246877845,3539.2176056236094,5.825103368898613,0.5525164155112471,0.1857276781692299,4.269770622253418,1521972.5,31.0,4999330.0,8.452255689911908,2.723814585711807,3499.6896068348633,0.0,3.202705144882202,4.2642035484313965,0.0,0.0,11.4722036453279,918.0
276192,Bowen,51248.5728867,50.2999939054,4037,80.25845902869193,3497.3680640057887,16.558945489904875,0.5304234731901026,0.1820085648494925,15.607924461364746,5016168.0,266.0,2797067.0,9.066681543986022,2.5595089392736554,3213.007911682129,0.0,3.3615965843200684,4.618448734283447,0.0,0.0,92.40730582427807,734.0
276198,Lasqueti,78572.474138,68.1871666746,437,6.4088305954320335,3665.1517296624847,43.74362114163568,0.8314012323453804,0.5579581530305232,2.682701587677002,867803.6875,0.0,149796.0,10.815496401504447,1.7181048002438963,2623.598488136575,1.7550020571108433,3.4003689289093018,4.961101531982422,0.0,0.0,54.90052090254427,328.0
276199,Hornby,40457.1719044,32.2158603459,1188,36.87624627262803,3705.322322705769,17.351327561207263,0.7729085815444426,0.49602118330490336,0.8942339420318604,311519.28125,0.0,923303.0,10.223909250079487,1.8635223270393908,2846.821907043457,2.5080413818359375,3.401355266571045,4.717577934265137,0.0,0.0,16.126648892935616,320.0
276200,Denman,47215.4730988,53.3072324922,1243,23.31766144831994,3872.0116565703333,13.072999375885127,0.758319223080973,0.4693417445478231,2.370741605758667,877111.0625,0.0,2133059.0,10.36267505624022,2.063854802167043,2777.505071968865,0.9616725527006906,3.368911027908325,4.359476089477539,0.0,0.0,63.73993299091465,451.0
276204,Newcastle,11514.0347784,3.40342335696,359,105.4820286362098,2665.4241273862526,22.74401428301627,0.5902813697467852,0.289819486691534,31.81195640563965,12665318.0,0.0,0.0,10.38274065653485,,,,3.3876919746398926,4.178593158721924,0.0554556507227619,1.607211556694911,7.086624290122012,87.0
276205,Mudge,21237.5792155,4.81105922659,281,58.40709639302615,2219.9478197396807,10.845243721956985,0.546250849123244,0.2212042237940579,,,0.0,0.0,10.71914294309778,1.8116962176281959,2759.280372619629,0.8380661010742188,3.433321475982666,4.285542011260986,0.0,0.0,56.51432545565543,89.0
276213,Cortes,166690.464015,131.271844042,1148,8.745211194204762,3534.595628888389,5.6670470511971045,0.5161433617673766,0.32676074062545707,4.694727420806885,1757858.75,464.0,2503603.0,9.43969271153395,2.1612152473083626,3127.842023251666,3.550623765632267,3.3410985469818115,4.444725036621094,0.0,0.0,2.074602174532888,444.0
276233,Malcolm,77443.595533,82.5845578208,752,9.1058185675797,4154.511964574311,24.164331180201774,0.7166690438036961,2.516072856521114,2.9973716735839844,1152009.625,0.0,4582349.0,9.203088566895019,2.4066670941385,3160.670050370065,0.0,3.0049188137054443,3.62813138961792,0.0,0.0,1.7624675004979162,163.0
276252,Cormorant,13176.2773117,4.68382359367,1051,224.38932188231522,3154.934300672596,81.3880893629299,0.7788463217967634,1.8956816115876325,,,0.0,0.0,9.218245824178041,2.432873004116118,3163.625701904297,0.0,3.0,3.6486289501190186,0.0,0.0,6.132194376080355,101.0
276276,Meares,128533.38151,84.0061455946,188,2.237931506907333,3276.8953106597783,31.54077609532499,0.46579836107366224,7.975605736608129,3.3963375091552734,1263181.0,0.0,6871338.0,9.703302383422852,3.1472471291199327,2960.1863174438477,0.0,3.1419026851654053,3.687166452407837,0.0,0.0,16.866832916827796,802.0
276318,Swindle,230950.457352,297.13477774,320,1.0769523595787485,3117.40040751583,28.393399137390936,0.5007154527626404,18.061416444399796,14.025994300842285,5109802.0,0.0,82221321.0,8.405119932562002,3.214189412338831,3428.0131464376077,0.0,2.7255170345306396,4.0149078369140625,0.0,0.0,0.4567956282361058,812.0
276343,Dolphin,48356.5282286,17.1504646537,394,22.97313850998197,2966.0999300045314,356.6868007429463,0.42336514351855153,19.28406180675671,0.5030065774917603,200262.390625,1476.9,91980.0,8.223506725954849,2.631898453924805,3558.327461242676,0.0,2.8157637119293213,3.918649673461914,0.0,0.0,85.96413731734968,176.0
276382,Pennock,12444.6428557,4.81945378743,332,68.88747452375529,2294.524585423986,164.02719635282347,0.41354209890696275,2.4216777765897826,,,0.0,0.0,7.636421839396178,2.748952747322619,3717.0224075317383,0.0,2.6692917346954346,4.130860805511475,0.0,0.0,10.904953078340956,100.0
276417,Fish Egg,15920.7928692,2.99920126896,127,42.344607317413676,2501.70665798212,114.45267042291762,0.45004020591824223,8.502636836847838,1.0720163583755493,248402.703125,0.0,0.0,7.693359692891363,2.114788072183728,3736.6249389648438,0.0,2.5849997997283936,4.2420125007629395,0.0,0.0,8.798473174001478,77.0
276570,Spruce,85470.8600499,41.9895919371,121,2.881666489668602,2739.8161231419804,147.8750783849317,0.4236030927640427,15.565164383490693,3.383488655090332,674374.75,0.0,1963989.0,6.125044409896702,1.5040640381068506,4311.3114562988385,0.0,2.7968060970306396,5.787275314331055,0.0,0.0,14.351166966691661,487.0
276607,Popof,108956.151783,90.2718073575,992,10.98903443986028,3175.1077925494565,231.88274975914905,0.367767792955885,36.962170482965305,15.82211685180664,3337334.0,0.0,5928761.0,5.345848438260987,1.5927571915090084,4605.067169189453,0.0,2.728407382965088,5.165242671966553,0.0,0.0,3.260131466883857,463.0
276640,Amaknak,33303.3636839,6.87561901265,2195,319.2439831179656,2591.4370152787105,150.6115735970677,0.4171766404782397,11.013661610452,25.188095092773438,,0.0,0.0,4.784320831298828,1.3075089547783136,4818.756973266602,0.0,2.3489654064178467,5.724799156188965,0.0,0.0,79.69842576266858,481.0
276675,St Paul,119309.752817,110.688157786,145,1.309986568575268,3075.6126571961536,732.065197762404,0.4865709672177421,58.50109184131655,76.80689239501953,13588350.0,0.0,0.0,4.497040643039554,0.9397953958516674,4921.841663251615,0.0,2.7100296020507812,8.423121452331543,0.0,0.0,90.6984190844923,199.0
276695,Sarichef,37902.1975556,6.3459907305,498,78.47474431478766,-330.32945761443534,355.4462591440638,0.431098393241109,19.8306405603823,,,0.0,0.0,-2.0211420339579718,0.44823591667227447,7312.579174041748,0.0,,,0.0,0.0,80.49736612742964,18.0
276959,Ilha dos Marinheiros,30145.5888649,40.2292497309,588,14.616230825412547,2428.1587631414473,152.95709594766285,0.15831805661445433,22.389705091776097,71.33660125732422,12334300.0,0.0,34163.0,19.19758081047462,1.2467421738822995,389.94717367071877,227.12901225842901,4.101579189300537,1.7110252380371094,0.0,0.0,94.81189599467035,23.0
276970,Ilha do Mel,37011.1197756,28.0445720367,1931,68.85467881175128,4001.6171130525213,8.610621037290919,0.35185109341917437,0.0,0.8928550481796265,154377.140625,0.0,0.0,22.08438773588142,2.0186724085360765,23.203948974609375,555.3647766113281,3.5124998092651367,1.514906883239746,0.0,0.0,5.687674119061255,148.0
276982,Ilha dos Búzìos,14116.0603148,7.08618164685,165,23.28475450150886,4749.664511472074,65.17468817631604,0.3447665641675784,0.0,,,0.0,0.0,22.6042537689209,1.6946523734368384,0.0,515.2962036132812,3.9429497718811035,1.3402327299118042,0.0,0.0,0.0,396.0
276984,Ilha de São Sebastião,130656.173414,337.827163731,39994,118.38598044722606,4942.3557697914985,84.99189074008807,0.3192404825259792,0.0,159.80697631835938,27487056.0,0.0,111786352.0,22.340922406745847,1.9058349261409604,2.5317803064981916,499.9894248326628,3.6402690410614014,1.3092471361160278,7.061398497303924,2.094673680218066,4.865643592756664,1368.0
276988,Ilha Grande,137508.918417,179.50876419,8760,48.799845731922204,5254.581622463804,49.85489445246489,0.37042360022864096,0.07240933431425904,23.02040672302246,3874010.5,286.0,13447471.0,21.783524742833606,2.26049272489867,8.154150485992417,376.58471345901506,3.813291311264038,1.2733466625213623,0.0,0.0,8.902394007007864,1025.0
276991,Ilha Guaíba,8373.78206125,2.31510607176,297,128.28785843674686,3413.400827695305,,,0.020985000000000007,,,0.0,0.0,22.04016819894315,,,,3.8107998371124268,1.2513469457626343,0.0,0.0,0.0,188.0
276998,Mangaia,29217.9416475,49.3487527029,249,5.045720233276887,5569.720985469074,353.60359131715467,0.17413072926034642,0.09771000000000002,,,0.0,0.0,24.582063674926758,2.0235043885186315,0.0,1041.7176666259766,4.226583480834961,1.369204044342041,0.0,0.0,75.68728360093901,192.0
276999,Rarotonga,37320.1474299,68.0936484614,5751,84.4572163475724,5717.226002520615,352.5702813677716,0.2126627311610341,0.20891999999999994,,,0.0,0.0,24.9318769019373,1.9699570059590041,0.0,1207.4662216849933,4.006861209869385,1.3723880052566528,0.0,0.0,99.87734830139166,543.0
277000,Yanuyanutavola Island,15916.5584454,10.5213768002,341,32.41020699814857,4800.932903432781,387.140787624838,0.1952535078389125,12.700410292784088,0.7592343091964722,,0.0,0.0,24.887085538861527,2.0161518454551697,0.0,1190.2847900390625,4.053347587585449,1.4115679264068604,0.0,0.0,80.91661054506027,106.0
277003,Mauke,19261.0335767,19.242132128,132,6.859946658817579,5233.90364823395,334.59381157683714,0.26853711624277565,0.086235,,,0.0,0.0,25.490615208943666,2.1584113286808133,0.0,1494.071678161621,4.3689470291137695,1.292110800743103,0.0,0.0,99.97026305565925,44.0
277004,Atiu Island,23988.9530817,28.8160002035,202,7.009994398024228,5512.798235499851,334.1123043525842,0.27298709242059255,0.5077649999999999,,,0.0,0.0,25.549503807842314,2.2366237986240196,0.0,1528.603526028719,4.3582940101623535,1.275193691253662,0.0,0.0,100.0,90.0
277007,Vatoa Island,9164.5594683,4.15213610646,151,36.366823275631624,5464.278761973964,,,7.922112231910306,,,0.0,0.0,25.252887464070284,,,,4.0625457763671875,1.3476043939590454,0.0,0.0,100.0,61.0
277009,Ogea Levu Island,23848.8101364,14.3868377928,103,7.159321699696032,5578.064215131471,371.938358038927,0.2241596690976996,4.296596376146052,1.5184686183929443,,0.0,0.0,25.592891693115234,2.2590846372768283,0.0,1549.322509765625,4.041448593139648,1.2941598892211914,0.0,0.0,30.316425975855683,123.0
277010,Vulaga Island,46966.2261555,19.6341642198,248,12.631044399124733,5194.306046762227,371.76731788854295,0.22055270981822092,4.495427794466457,1.012312412261963,,119.0,0.0,25.576644897460938,2.1994310938753188,0.0,1542.0848388671875,4.037904262542725,1.2966217994689941,0.0,0.0,65.32457391232013,90.0
277014,Kabara Island,25005.4314377,32.4196261444,292,9.00688979877205,6587.30087860858,370.4166758447139,0.2191312021326508,2.524787163246204,4.555405616760254,,0.0,0.0,25.705841064453125,2.2752291264478117,0.0,1608.9412994384766,4.032118320465088,1.3045371770858765,0.0,0.0,11.295587274356532,147.0
